name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
华夏银行,银行,北京,5.9,1068557.25,1068557.25,227372320.0,0.0,1097500.0,2876100.0,2.69,1.368,12.01,0.9,20030912
立讯精密,元器件,深圳,49.99,186973.16,212005.84,2006203.75,1413288.25,386034.94,562928.0,2.66,0.321,5.68,3.77,20100915
厦华电子,家用电器,福建,4357.1,52319.96,52319.96,3363.18,3325.81,5.36,228420.3,4.37,0.002,0.04,255.18,19950228
北信源,软件服务,北京,338.35,31115.38,51342.96,98865.81,69319.49,6748.15,1397.15,0.03,0.044000000000000004,1.65,11.91,20120912
博通股份,软件服务,陕西,0.0,4971.77,6245.79,70611.71,18584.39,44718.55,14566.34,2.33,-0.071,2.08,30.24,20040329
万盛股份,化工原料,浙江,46.54,10480.04,25439.19,120223.72,53041.71,25038.03,47052.76,1.85,0.42700000000000005,3.98,6.66,20141010
*ST建峰,农药化肥,重庆,0.0,59879.92,59879.92,561675.94,89352.85,407710.72,107012.7,1.79,-0.9159999999999999,1.93,4.53,19990916
瑞丰光电,半导体,深圳,75.52,16357.91,27649.96,183248.11,101881.96,42189.0,63008.1,2.28,0.19,4.14,4.22,20110712
中再资环,环境保护,陕西,135.75,69198.27,134158.75,339095.91,273117.19,40252.48,-38920.2,-0.29,0.047,0.7,12.22,19991216
国睿科技,通信设备,江苏,89.12,32764.58,47873.12,230556.63,213037.34,12897.78,49526.9,1.03,0.278,3.33,9.94,20030128
岳阳林纸,造纸,湖南,344.42,104315.9,104315.9,1510573.88,708666.0,458169.09,405118.97,3.88,0.018000000000000002,5.03,1.62,20040525
黄山旅游,旅游景点,安徽,27.76,21670.5,74730.0,413541.53,207117.2,179263.72,34454.62,0.46,0.436,4.3,3.76,19970506
西藏药业,中成药,西藏,51.32,11410.9,14558.9,215668.52,65643.03,10281.63,21667.2,1.49,0.8109999999999999,3.98,13.93,19990721
青岛啤酒,啤酒,山东,17.31,69591.35,135098.28,3157270.75,1386283.38,1135434.38,344418.47,2.55,1.3619999999999999,12.68,2.48,19930827
苏试试验,电器仪表,江苏,117.13,6092.0,12560.0,68874.28,43730.23,19733.0,14014.37,1.12,0.24100000000000002,3.68,10.24,20150122
启迪古汉,中成药,湖南,302.74,22323.61,22333.13,59236.88,22981.1,14046.29,15244.8,0.68,0.055,0.98,22.83,19960119
平庄能源,煤炭开采,内蒙,0.0,101430.63,101430.63,549825.44,359450.94,81620.21,144955.09,1.43,-0.38299999999999995,3.95,1.81,19970606
广电电气,电气设备,上海,0.0,93557.5,93557.5,285808.56,178267.41,62396.05,134255.97,1.44,-0.08900000000000001,2.52,2.83,20110201
信达地产,全国地产,北京,45.06,152426.05,152426.05,6541325.0,5768286.0,7265.87,154552.25,1.01,0.113,5.46,1.24,19930524
长江电力,水力发电,北京,13.24,974594.13,2200000.0,30230662.0,1090860.38,26479338.0,4393400.0,2.0,0.84,5.63,2.33,20031118
佛慈制药,中成药,甘肃,104.79,51065.69,51065.69,174359.06,120656.15,15675.27,32801.31,0.64,0.091,2.5,5.11,20111222
广汽集团,汽车整车,广东,21.89,423749.78,645079.81,8260924.0,3604156.75,1159965.5,870510.5,1.35,0.8690000000000001,6.68,3.8,20120329
郑煤机,工程机械,河南,60.06,137788.78,162112.2,1200181.38,880459.31,142082.23,349334.38,2.15,0.079,5.93,1.07,20100803
浙江众成,塑料,浙江,168.13,61669.73,88328.21,197005.38,75766.21,66289.75,27619.49,0.31,0.084,1.61,11.74,20101210
宏达矿业,普钢,山东,0.0,39623.44,51606.57,236754.22,39026.1,71845.96,104765.28,2.03,-0.13699999999999998,3.34,5.27,20021031
中远航运,水运,广东,281.83,169044.64,214665.06,2076836.38,433751.06,1370750.25,428154.0,1.99,0.015,4.3,1.35,20020418
南国置业,区域地产,湖北,696.03,119111.35,173152.23,1967123.25,1921201.75,3015.95,130747.51,0.76,0.006,2.6,2.19,20091106
郑州煤电,煤炭开采,河南,0.0,101534.34,101534.34,1142688.25,446877.41,479702.31,50314.1,0.5,-0.139,3.43,1.65,19980107
农尚环境,建筑施工,湖北,114.27,2327.67,9310.73,73885.45,72564.93,962.99,20834.25,2.24,0.54,5.1,12.2,20160920
通光线缆,电气设备,江苏,47.74,33705.42,33750.0,162225.86,122637.55,28068.93,24446.75,0.72,0.266,2.76,6.14,20110916
熊猫金控,多元金融,湖南,0.0,16600.0,16600.0,117707.95,66659.74,2068.11,50607.8,3.05,-0.013999999999999999,4.16,6.6,20010828
小天鹅Ａ,家用电器,江苏,16.95,43853.51,63248.78,1662938.13,1505491.63,97647.03,118917.17,1.88,1.444,9.04,3.61,19970328
中葡股份,红黄药酒,新疆,0.0,99820.38,112372.67,338557.5,270158.0,22002.67,270840.09,2.41,-0.062,2.12,5.12,19970711
铁岭新城,区域地产,辽宁,0.0,82479.13,82479.13,650222.38,607089.19,27133.1,3199.37,0.04,-0.136,3.8,1.36,19980616
华兰生物,生物制药,河南,41.26,80382.84,93008.77,446586.84,301820.81,96351.46,39452.31,0.42,0.653,4.35,8.26,20040625
*ST宏盛,半导体,陕西,0.0,15567.91,16091.0,33838.95,12510.35,8.02,21228.23,1.32,-0.006,0.58,34.52,19940128
美尔雅,服饰,湖北,0.0,36000.0,36000.0,131237.2,86535.82,15406.82,15956.38,0.44,-0.028999999999999998,1.44,13.86,19971106
新世界,百货,上海,174.45,53179.92,64687.53,580944.31,228888.77,263533.91,163160.52,2.52,0.08,5.91,2.5,19930119
上海临港,园区开发,上海,105.48,39955.35,89517.21,732892.69,564830.38,971.32,199432.3,2.23,0.174,3.67,6.66,19940324
新光药业,中成药,浙江,75.99,2000.0,8000.0,64645.26,51864.84,4133.12,23949.85,2.99,1.27,7.56,14.17,20160624
赫美集团,服饰,深圳,43.26,24000.0,31047.43,460488.81,346776.81,20367.45,0.0,0.0,0.42,5.35,4.53,20100209
焦点科技,互联网,江苏,141.32,6058.18,11750.0,237951.16,175653.8,2635.62,122329.27,10.41,0.382,16.28,4.42,20091209
上柴股份,机械基件,上海,136.87,52189.25,86668.97,563518.56,378017.5,131724.31,112427.11,1.3,0.078,4.04,3.52,19940311
绿景控股,区域地产,广东,0.0,18332.83,18481.96,46445.62,40733.59,2937.8,2282.03,0.12,-0.187,0.79,28.62,19921123
新华联,全国地产,北京,80.66,183694.64,189669.05,4043968.0,2832818.25,280156.78,210956.72,1.11,0.083,3.1,2.9,19961029
华录百纳,影视音像,北京,75.74,48622.12,81246.11,747996.19,519954.69,955.14,452084.06,5.56,0.25,7.59,2.93,20120209
东华能源,石油贸易,江苏,43.46,127203.92,161996.28,2161410.5,1260185.38,545961.5,376707.81,2.33,0.26,4.01,3.25,20080306
天原集团,化工原料,四川,0.0,67155.25,67167.97,1410812.75,404130.25,608663.38,185366.23,2.76,-0.07200000000000001,5.9,1.47,20100409
泰晶科技,元器件,湖北,114.33,1668.0,6668.0,75663.43,53462.05,19094.81,26720.73,4.01,0.79,7.89,11.42,20160928
广汇能源,综合类,新疆,100.93,522142.47,522142.47,4184960.75,407205.72,1265039.63,70353.8,0.13,0.032,2.13,1.99,20000526
锦州港,港口,辽宁,158.41,133898.05,200229.16,1245139.25,223529.97,843677.88,266351.25,1.33,0.02,2.94,1.44,19990609
通策医疗,医疗保健,浙江,64.9,32064.0,32064.0,138046.17,38934.87,77520.96,3797.91,0.12,0.386,2.95,11.32,19961030
东港股份,广告包装,山东,53.31,36367.08,36377.76,193638.81,109304.67,59465.98,37918.1,1.04,0.41,3.99,7.29,20070302
紫光学大,文教休闲,福建,0.0,9619.5,9619.5,352047.13,144281.56,15455.0,5808.39,0.6,-0.37,1.11,37.54,19931101
中国软件,软件服务,北京,0.0,48471.21,49456.28,534511.88,426042.19,59561.57,97527.74,1.97,-0.285,3.68,7.89,20020517
沃施股份,专用机械,上海,209.49,3193.19,6150.0,42323.1,31991.84,7296.72,19029.03,3.09,0.207,6.45,8.95,20150630
上实发展,全国地产,上海,35.97,140838.2,184456.3,3294573.75,3000848.25,6417.08,355940.84,1.93,0.171,4.8,1.71,19960925
恒丰纸业,造纸,黑龙江,41.95,29873.14,29873.14,269794.63,156737.66,86619.6,92567.02,3.1,0.22,6.61,1.86,20010419
联化科技,化工原料,浙江,42.8,59860.19,83471.59,580501.5,192402.27,282892.56,93449.22,1.12,0.287,5.14,3.18,20080619
渝 开 发,区域地产,重庆,475.52,84377.09,84377.09,695122.75,479303.31,140731.2,118617.51,1.41,0.013000000000000001,3.34,2.45,19930712
三钢闽光,普钢,福建,16.04,53470.0,137361.5,1211280.13,524655.19,596607.88,459617.59,3.35,0.66,5.04,1.62,20070126
新美星,专用机械,江苏,115.02,2000.0,8000.0,108469.77,92189.36,10381.88,30648.3,3.83,0.54,6.97,10.49,20160425
新筑股份,机械基件,四川,1066.04,62635.57,64536.82,536059.0,302478.69,145461.31,144754.06,2.24,0.008,3.59,3.36,20100921
中国铝业,铝,北京,413.51,1095983.25,1490379.88,19107902.0,6851866.5,7250991.0,1875607.0,1.26,0.006999999999999999,2.53,1.58,20070430
澳柯玛,家用电器,山东,66.17,68007.2,68207.2,330569.22,194673.34,51907.4,50062.37,0.73,0.08800000000000001,1.57,4.94,20001229
铁汉生态,环境保护,深圳,45.68,78872.35,151965.34,1001967.13,572150.13,58548.63,208027.7,1.37,0.2,3.21,3.6,20110329
中亚股份,专用机械,浙江,78.19,6750.0,27000.0,194594.97,163627.8,10065.26,56840.71,2.11,0.51,4.8,9.63,20160526
江河集团,装修装饰,北京,30.93,94128.52,115405.0,2411218.5,1860167.38,106863.3,296508.88,2.57,0.278,5.76,1.99,20110818
大同煤业,煤炭开采,山西,36.33,167370.0,167370.0,2684911.0,1171525.88,439867.09,112577.25,0.67,0.154,3.05,2.44,20060623
航天通信,通信设备,浙江,364.41,39837.69,52179.17,1300654.0,914475.38,145834.06,212387.3,4.07,0.038,5.97,3.12,19930928
世荣兆业,区域地产,广东,72.5,64609.55,80909.56,743969.94,675195.25,12999.3,5156.31,0.06,0.115,2.21,5.02,20040708
渤海轮渡,水运,山东,17.53,48140.0,48140.0,383190.41,45983.8,314359.53,106257.17,2.21,0.46799999999999997,6.21,1.76,20120906
宋城演艺,旅游景点,浙江,35.57,110408.7,145261.34,754575.75,209495.52,175170.97,247613.16,1.7,0.526,4.31,5.78,20101209
金龙机电,元器件,浙江,75.24,58037.51,81406.14,644164.88,442059.06,79765.56,333226.59,4.09,0.2,5.77,3.02,20091225
东方网力,电脑设备,北京,133.3,38303.55,80579.0,405224.03,224167.27,13331.84,63811.0,0.79,0.13699999999999998,2.53,9.63,20140129
真视通,软件服务,北京,123.37,3584.64,8064.64,89471.34,75980.0,12191.21,27494.1,3.41,0.525,6.99,12.37,20150629
博威合金,铜,浙江,39.93,43000.0,62721.96,442883.81,251444.67,107719.82,183497.97,2.93,0.34,4.84,2.8,20110127
实达集团,电脑设备,福建,59.01,35110.83,59024.35,655336.25,496614.44,19602.26,175216.38,2.97,0.28,3.83,4.39,19960808
曲江文旅,旅游服务,陕西,41.01,17790.86,17950.97,182948.81,76941.42,83085.81,44848.15,2.5,0.368,5.01,4.02,19960516
开山股份,机械基件,浙江,140.64,81868.27,85800.0,515036.0,325736.56,86858.8,150788.16,1.76,0.08800000000000001,3.96,4.16,20110819
中天城投,区域地产,贵州,11.19,392473.03,468898.47,6688881.5,4961436.0,329253.81,370828.03,0.79,0.43799999999999994,3.02,2.17,19940202
今天国际,软件服务,深圳,159.5,2100.0,8400.0,115785.9,100176.71,1768.9,35853.7,4.27,0.57,8.51,11.05,20160818
海南航空,空运,海南,11.89,1181206.38,1680612.0,15292251.0,4488968.0,5759003.5,1754656.38,1.04,0.27,3.33,0.96,19991125
盛洋科技,电气设备,浙江,313.11,9591.87,22970.0,79062.88,49645.87,22408.55,8632.94,0.38,0.083,2.23,15.58,20150423
锦江投资,公共交通,上海,58.5,39056.01,55161.01,444365.19,98805.17,113278.55,33812.03,0.61,0.32299999999999995,5.71,4.41,19930607
鹏博士,电信运营,四川,38.19,138912.95,141386.48,2013079.75,444738.59,1117276.25,211604.38,1.5,0.44,4.3,5.09,19940103
恒锋工具,机械基件,浙江,82.01,1563.0,6251.0,66767.32,39310.96,21224.57,20425.17,3.27,0.846,10.2,9.07,20150701
天房发展,区域地产,天津,0.0,110570.0,110570.0,3036503.25,2878856.0,11104.96,220524.2,1.99,-0.244,3.86,1.55,20010910
国电电力,火力发电,辽宁,9.1,1965039.75,1965039.75,25593970.0,1800148.75,17629602.0,640570.38,0.33,0.24,2.7,1.11,19970318
复旦复华,综合类,上海,120.54,58331.19,68471.2,197590.31,89564.28,25490.07,17256.49,0.25,0.055999999999999994,1.59,5.63,19930105
北方股份,汽车整车,内蒙,0.0,17000.0,17000.0,222221.97,157315.5,39304.32,40393.1,2.38,-0.017,5.84,5.05,20000630
苏 泊 尔,家用电器,浙江,22.54,41810.21,63176.57,681324.31,542747.0,86576.59,3807.56,0.06,1.18,6.65,5.31,20040817
友邦吊顶,家居用品,浙江,61.71,2096.0,8763.19,109148.61,88527.46,8557.92,45059.78,5.14,1.01,11.33,7.0,20140128
长春一东,汽车配件,吉林,269.53,14151.63,14151.63,86276.31,65467.88,18100.4,8911.74,0.63,0.073,2.64,9.92,19980520
首开股份,区域地产,北京,18.67,224201.25,257956.53,17399210.0,16297245.0,78392.15,766366.19,2.97,0.35,11.31,1.03,20010312
涪陵榨菜,食品,重庆,28.96,29743.0,52623.82,185070.81,90292.2,73615.56,28441.0,0.54,0.375,2.86,5.06,20101123
永太科技,化工原料,浙江,83.63,53211.26,79861.04,399456.34,161634.73,103315.21,61415.3,0.77,0.154,2.45,7.0,20091222
华东医药,化学制药,浙江,22.6,43406.0,48605.82,1415884.5,1163000.5,139107.52,343624.84,7.07,2.49,14.46,5.13,20000127
马钢股份,普钢,安徽,21.29,596775.13,770068.13,6262746.0,2042248.0,3457190.0,832906.75,1.08,0.099,2.5,1.12,19940106
ST明科,化工原料,内蒙,71.94,33652.6,43741.25,127934.11,88097.81,1196.2,167037.94,3.82,0.11699999999999999,2.12,5.29,19970704
先锋新材,其他建材,浙江,108.25,32994.33,47400.0,122065.5,48371.73,32585.35,9409.44,0.2,0.09699999999999999,1.51,9.24,20110113
北部湾港,港口,广西,30.63,26395.51,95404.57,1230757.0,219986.8,774009.19,274603.78,2.88,0.408,6.57,2.54,19951102
国际实业,石油贸易,新疆,258.35,48113.92,48113.92,298553.19,188539.81,22270.42,37429.85,0.78,0.024,4.53,1.84,20000926
四环生物,生物制药,江苏,612.21,102953.57,102955.63,109971.17,70623.95,25678.82,2531.88,0.02,0.01,0.6,13.72,19930908
太平洋,证券,云南,94.96,647881.63,681631.63,3962682.5,0.0,21874.93,279778.78,0.41,0.042,1.71,3.14,20071228
沃森生物,生物制药,云南,0.0,108615.85,153743.7,665571.94,243450.97,72917.21,102159.06,0.66,-0.17,1.48,7.2,20101112
浙能电力,火力发电,浙江,9.31,298759.97,1360069.0,10520352.0,2495662.0,5310620.5,2385238.0,1.75,0.43,4.26,1.25,20131219
楚天高速,路桥,湖北,17.81,145337.8,145337.8,914780.88,76227.43,58267.28,35862.55,0.25,0.222,2.93,1.8,20040310
博思软件,软件服务,福建,427.14,1710.0,6813.89,43026.0,28658.9,11987.0,19457.65,2.86,0.22,5.81,17.7,20160726
粤电力Ａ,火力发电,广东,13.95,255390.92,525028.38,7161943.0,1194051.0,4350210.5,500774.66,0.95,0.281,4.56,1.15,19931126
振东制药,中成药,山西,79.29,28613.25,51992.92,690507.25,283899.53,100550.3,425431.56,8.18,0.3,9.76,2.14,20110107
达实智能,软件服务,深圳,66.41,137638.45,192719.81,450782.09,289996.34,18119.15,149868.59,0.78,0.08800000000000001,1.4,5.54,20100603
北斗星通,通信设备,北京,225.81,23141.53,50636.92,541841.63,190777.23,47835.26,354189.34,6.99,0.11,8.49,3.64,20070813
大商股份,百货,辽宁,14.85,29371.86,29371.86,1772802.25,1009908.38,554217.75,143618.2,4.89,2.206,23.49,1.86,19931122
上港集团,港口,上海,22.48,2275518.0,2317367.5,11743653.0,2458030.5,3481940.0,868622.63,0.37,0.171,2.59,1.98,20061026
骅威文化,文教休闲,广东,52.45,40662.07,85982.89,372217.94,144044.8,19712.9,189005.72,2.2,0.183,3.79,3.37,20101117
神农基因,种植业,海南,0.0,87879.17,102400.0,280493.72,191498.52,30835.81,28040.91,0.27,-0.024,1.36,3.75,20110316
广誉远,中成药,青海,153.3,24380.83,27780.83,117296.17,90127.46,5340.96,102353.93,3.68,0.162,2.74,12.12,19961105
古越龙山,红黄药酒,浙江,64.12,80852.4,80852.4,424335.06,266061.53,121302.45,188044.94,2.33,0.11900000000000001,4.78,2.12,19970516
新元科技,专用机械,北京,578.59,3295.5,10000.5,56428.46,38213.87,6225.74,15137.47,1.51,0.06,3.75,10.1,20150611
华电国际,火力发电,山东,9.87,678460.56,986297.69,20335830.0,2053409.63,13368446.0,1315050.88,1.33,0.377,4.36,1.14,20050203
万里扬,汽车配件,浙江,51.79,100585.75,102000.0,658964.75,316745.5,96954.55,38444.9,0.38,0.215,2.41,6.16,20100618
天顺风能,电气设备,江苏,23.93,147335.94,148140.0,633678.5,265585.06,263726.66,1026.64,0.01,0.23199999999999998,1.73,4.27,20101231
三特索道,旅游景点,湖北,0.0,13388.25,13866.66,240283.97,43552.28,83929.81,46125.09,3.33,-0.055999999999999994,6.27,4.31,20070817
梅安森,软件服务,重庆,0.0,11282.16,16753.59,84803.52,46026.03,13268.34,24766.63,1.48,-0.287,3.21,6.06,20111102
中飞股份,铝,黑龙江,146.29,4338.5,9075.0,61447.8,17694.5,36907.3,18809.15,2.07,0.209,4.9,8.32,20150701
海南椰岛,红黄药酒,海南,0.0,44500.16,44820.0,152762.13,107764.67,23675.81,12748.6,0.28,-0.145,1.86,7.69,20000120
国新能源,供气供热,山西,25.83,22548.17,108466.36,2008651.63,392126.34,700528.13,95763.63,0.88,0.342,3.44,3.42,19921013
维科精华,纺织,浙江,0.0,29349.41,29349.41,113377.77,44550.53,35991.12,15943.9,0.54,-0.23199999999999998,1.86,6.31,19980609
龙宇燃油,石油贸易,上海,11128.12,20200.0,44111.46,594221.31,546370.0,13997.3,354252.78,8.03,0.001,9.23,2.28,20120817
光明乳业,乳制品,上海,30.41,122430.2,123063.67,1539533.63,682660.69,560438.19,177431.22,1.44,0.34600000000000003,3.99,3.52,20020828
花园生物,食品,浙江,177.82,9616.92,18140.0,85486.27,37176.65,35145.28,5058.16,0.28,0.147,4.06,8.58,20141009
隆基股份,半导体,陕西,18.79,174921.7,198419.84,1603874.25,992713.38,448825.59,527597.69,2.66,0.62,4.85,2.86,20120411
美克家居,家居用品,新疆,30.7,64496.01,64496.01,518396.06,281870.91,129148.26,93816.43,1.45,0.33799999999999997,4.78,2.9,20001127
群兴玩具,文教休闲,广东,305.76,58872.0,58872.0,93742.06,27040.64,38402.55,15371.74,0.26,0.034,1.55,8.89,20110422
长城动漫,影视音像,四川,0.0,30289.5,32676.03,151569.13,45249.85,15685.05,10362.99,0.32,-0.28600000000000003,1.12,12.37,19990625
中矿资源,建筑施工,北京,139.48,8980.5,18684.0,85442.81,56178.46,19632.5,24895.0,1.33,0.16,3.22,9.25,20141230
建投能源,火力发电,河北,7.46,109004.4,179162.64,2766110.5,398910.78,1423318.25,440487.59,2.46,0.917,6.37,1.43,19960606
莎普爱思,化学制药,浙江,25.56,10060.59,16337.5,154467.98,66221.93,46823.48,29834.48,1.83,1.2690000000000001,6.4,6.76,20140702
长方集团,半导体,深圳,101.4,40585.08,79036.39,383644.13,179409.38,113237.2,114061.92,1.44,0.067,2.84,3.2,20120321
徐家汇,百货,上海,24.75,39635.07,41576.3,245424.47,142556.44,57019.45,52352.23,1.26,0.413,4.78,2.85,20110303
国际医学,百货,陕西,51.86,193481.25,197104.94,535270.94,260952.41,145651.27,28015.76,0.14,0.099,1.76,3.87,19930809
信维通信,通信设备,深圳,51.7,68792.97,95740.29,272031.41,166518.55,34193.93,13786.01,0.14,0.36200000000000004,1.8,13.83,20101105
四川九洲,通信设备,四川,123.39,102280.65,102280.65,497218.25,430731.5,41523.05,29584.26,0.29,0.068,2.19,5.14,19980506
天保基建,区域地产,天津,43.21,100893.71,100893.71,662259.19,556817.94,11013.86,189402.36,1.88,0.115,4.47,1.49,20000406
复星医药,化学制药,上海,19.29,190683.7,231407.53,4224410.0,1026791.31,490346.69,622938.25,2.69,0.941,8.48,2.85,19980807
*ST宇顺,元器件,深圳,0.0,14692.75,18683.58,199699.52,135008.67,46604.68,179869.52,9.63,-1.163,1.89,12.77,20090903
司太立,化学制药,浙江,75.99,3000.0,12000.0,183288.92,67966.53,54515.61,45597.76,3.8,0.57,6.64,7.92,20160309
恒华科技,软件服务,北京,142.76,6427.95,17593.9,84159.56,72356.24,7714.46,17311.5,0.98,0.252,3.8,12.64,20140123
华媒控股,广告包装,浙江,91.2,48726.94,101769.84,279343.41,138146.2,23040.46,-23113.97,-0.23,0.125,1.64,9.25,19960830
申华控股,汽车服务,上海,0.0,174638.03,194638.03,906356.31,435491.59,170154.34,34654.98,0.18,-0.087,1.1,3.92,19901219
齐峰新材,造纸,山东,42.49,43001.6,49468.57,412735.47,265719.31,117556.97,199038.47,4.02,0.191,6.79,1.59,20101210
金城医药,化学制药,山东,49.77,22883.24,25320.0,209754.97,99582.71,71430.32,53530.68,2.11,0.389,5.44,4.75,20110622
京能电力,火力发电,北京,13.37,461732.09,461732.09,4046687.25,489714.69,2129449.0,358309.34,0.78,0.24100000000000002,3.5,1.23,20020510
日科化学,化工原料,山东,39.03,29451.41,40500.0,148346.77,85858.86,48158.89,44838.37,1.11,0.16399999999999998,3.32,2.57,20110511
红蜻蜓,服饰,浙江,35.33,18070.57,40880.0,406716.47,296799.44,58003.68,91502.55,2.24,0.499,7.63,3.08,20150629
仟源医药,化学制药,山西,114.62,13735.4,20830.8,139125.73,50751.51,27086.59,44225.73,2.12,0.14,3.87,5.51,20110819
海大集团,饲料,广东,19.6,152776.84,154150.56,998934.81,520618.34,285007.63,148033.52,0.96,0.5710000000000001,3.65,4.08,20091127
东阿阿胶,中成药,山东,22.97,65386.73,65402.14,902160.13,675786.06,130160.76,68714.0,1.05,1.874,11.78,4.87,19960729
恩华药业,化学制药,江苏,35.57,52488.71,63071.69,288240.41,197284.69,33706.14,38918.4,0.62,0.40299999999999997,3.23,5.91,20080723
中炬高新,食品,广东,39.61,79663.71,79663.71,475912.41,263204.34,122130.56,27916.38,0.35,0.321,3.38,5.03,19950124
方大特钢,特种钢,江西,13.64,132609.3,132609.3,813404.56,378230.78,244187.91,4625.16,0.03,0.349,1.85,3.44,20030930
